transaction_id,timestamp,amount,status,reason,branch_id,city
TXNBAN20000,2025-04-04 19:00:00,1757.81,SUCCESS,,BR_BAN_02,Bangalore
TXNBAN20001,2025-04-02 05:04:00,2215.64,FAILED,Account Closed,BR_BAN_02,Bangalore
TXNBAN20002,2025-04-04 23:03:00,1508.86,SUCCESS,,BR_BAN_02,Bangalore
TXNBAN20003,2025-04-06 21:27:00,3795.88,FAILED,Insufficient Funds,BR_BAN_02,Bangalore
TXNBAN20004,2025-04-05 10:18:00,1692.64,SUCCESS,,BR_BAN_02,Bangalore
TXNBAN20005,2025-04-06 20:02:00,3156.8,SUCCESS,,BR_BAN_02,Bangalore
TXNBAN20006,2025-04-02 04:09:00,1504.62,SUCCESS,,BR_BAN_02,Bangalore
TXNBAN20007,2025-04-05 02:30:00,2816.36,SUCCESS,,BR_BAN_02,Bangalore
TXNBAN20008,2025-04-04 08:01:00,4157.84,SUCCESS,,BR_BAN_02,Bangalore
TXNBAN20009,2025-04-01 00:51:00,861.67,FAILED,Invalid PIN,BR_BAN_02,Bangalore
TXNBAN20010,2025-04-07 01:35:00,3545.19,SUCCESS,,BR_BAN_02,Bangalore
TXNBAN20011,2025-04-05 07:11:00,3852.15,SUCCESS,,BR_BAN_02,Bangalore
TXNBAN20012,2025-04-03 14:24:00,1368.24,FAILED,Network Error,BR_BAN_02,Bangalore
TXNBAN20013,2025-04-06 19:32:00,1623.36,FAILED,Invalid PIN,BR_BAN_02,Bangalore
TXNBAN20014,2025-04-02 18:16:00,4390.56,FAILED,Insufficient Funds,BR_BAN_02,Bangalore
TXNBAN20015,2025-04-04 07:19:00,2403.85,SUCCESS,,BR_BAN_02,Bangalore
TXNBAN20016,2025-04-07 09:40:00,2915.35,FAILED,Authentication Failed,BR_BAN_02,Bangalore
TXNBAN20017,2025-04-05 16:37:00,3654.63,SUCCESS,,BR_BAN_02,Bangalore
TXNBAN20018,2025-04-05 23:16:00,430.29,FAILED,Invalid PIN,BR_BAN_02,Bangalore
TXNBAN20019,2025-04-04 16:47:00,3980.59,SUCCESS,,BR_BAN_02,Bangalore
TXNBAN20020,2025-04-07 01:08:00,2317.82,FAILED,Account Closed,BR_BAN_02,Bangalore
TXNBAN20021,2025-04-07 09:35:00,2684.15,SUCCESS,,BR_BAN_02,Bangalore
TXNBAN20022,2025-04-02 06:04:00,822.97,FAILED,Network Error,BR_BAN_02,Bangalore
TXNBAN20023,2025-04-07 03:14:00,4167.84,FAILED,Invalid PIN,BR_BAN_02,Bangalore
TXNBAN20024,2025-04-02 15:23:00,4499.17,FAILED,Invalid PIN,BR_BAN_02,Bangalore
TXNBAN20025,2025-04-02 16:32:00,4727.4,FAILED,Network Error,BR_BAN_02,Bangalore
TXNBAN20026,2025-04-07 00:03:00,3911.25,FAILED,Account Closed,BR_BAN_02,Bangalore
TXNBAN20027,2025-04-05 03:23:00,316.57,SUCCESS,,BR_BAN_02,Bangalore
TXNBAN20028,2025-04-07 04:29:00,1438.73,SUCCESS,,BR_BAN_02,Bangalore
TXNBAN20029,2025-04-04 17:06:00,4326.58,FAILED,Insufficient Funds,BR_BAN_02,Bangalore
TXNBAN20030,2025-04-02 14:47:00,701.73,FAILED,Invalid PIN,BR_BAN_02,Bangalore
TXNBAN20031,2025-04-01 08:27:00,2739.42,FAILED,Card Expired,BR_BAN_02,Bangalore
TXNBAN20032,2025-04-04 23:04:00,4551.75,FAILED,Authentication Failed,BR_BAN_02,Bangalore
TXNBAN20033,2025-04-02 02:32:00,982.26,SUCCESS,,BR_BAN_02,Bangalore
TXNBAN20034,2025-04-01 00:04:00,4104.89,SUCCESS,,BR_BAN_02,Bangalore
TXNBAN20035,2025-04-01 09:15:00,2637.08,FAILED,Account Closed,BR_BAN_02,Bangalore
TXNBAN20036,2025-04-03 13:40:00,4294.88,FAILED,Invalid PIN,BR_BAN_02,Bangalore
TXNBAN20037,2025-04-01 20:33:00,3988.92,SUCCESS,,BR_BAN_02,Bangalore
TXNBAN20038,2025-04-04 04:32:00,892.01,SUCCESS,,BR_BAN_02,Bangalore
TXNBAN20039,2025-04-01 18:38:00,3801.79,FAILED,Invalid PIN,BR_BAN_02,Bangalore
TXNBAN20040,2025-04-03 13:45:00,2105.94,FAILED,Authentication Failed,BR_BAN_02,Bangalore
TXNBAN20041,2025-04-01 02:09:00,4441.95,SUCCESS,,BR_BAN_02,Bangalore
TXNBAN20042,2025-04-03 10:20:00,2064.26,SUCCESS,,BR_BAN_02,Bangalore
TXNBAN20043,2025-04-04 18:19:00,3045.06,SUCCESS,,BR_BAN_02,Bangalore
TXNBAN20044,2025-04-07 17:59:00,214.37,FAILED,Card Expired,BR_BAN_02,Bangalore
TXNBAN20045,2025-04-03 02:14:00,2113.79,SUCCESS,,BR_BAN_02,Bangalore
TXNBAN20046,2025-04-01 05:44:00,584.43,FAILED,Invalid PIN,BR_BAN_02,Bangalore
TXNBAN20047,2025-04-07 07:08:00,2470.96,SUCCESS,,BR_BAN_02,Bangalore
TXNBAN20048,2025-04-03 17:41:00,1818.18,FAILED,Invalid PIN,BR_BAN_02,Bangalore
TXNBAN20049,2025-04-06 14:47:00,3467.35,SUCCESS,,BR_BAN_02,Bangalore
TXNBAN20050,2025-04-07 10:56:00,1451.94,FAILED,Authentication Failed,BR_BAN_02,Bangalore
TXNBAN20051,2025-04-05 15:03:00,2232.82,SUCCESS,,BR_BAN_02,Bangalore
TXNBAN20052,2025-04-01 00:11:00,2862.82,FAILED,Invalid PIN,BR_BAN_02,Bangalore
TXNBAN20053,2025-04-06 11:50:00,508.4,SUCCESS,,BR_BAN_02,Bangalore
TXNBAN20054,2025-04-03 17:14:00,1508.56,SUCCESS,,BR_BAN_02,Bangalore
TXNBAN20055,2025-04-03 23:24:00,3597.73,FAILED,Authentication Failed,BR_BAN_02,Bangalore
TXNBAN20056,2025-04-05 13:00:00,2473.55,SUCCESS,,BR_BAN_02,Bangalore
TXNBAN20057,2025-04-04 09:45:00,1397.35,SUCCESS,,BR_BAN_02,Bangalore
TXNBAN20058,2025-04-01 04:43:00,4250.39,SUCCESS,,BR_BAN_02,Bangalore
TXNBAN20059,2025-04-07 12:35:00,2362.29,FAILED,Authentication Failed,BR_BAN_02,Bangalore
TXNBAN20060,2025-04-04 03:28:00,1777.56,SUCCESS,,BR_BAN_02,Bangalore
TXNBAN20061,2025-04-03 00:52:00,470.44,FAILED,Account Closed,BR_BAN_02,Bangalore
TXNBAN20062,2025-04-05 05:23:00,2112.24,SUCCESS,,BR_BAN_02,Bangalore
TXNBAN20063,2025-04-03 13:27:00,1590.88,SUCCESS,,BR_BAN_02,Bangalore
TXNBAN20064,2025-04-03 14:31:00,1016.83,FAILED,Account Closed,BR_BAN_02,Bangalore
TXNBAN20065,2025-04-02 18:35:00,3187.99,FAILED,Insufficient Funds,BR_BAN_02,Bangalore
TXNBAN20066,2025-04-07 07:49:00,3697.76,FAILED,Account Closed,BR_BAN_02,Bangalore
TXNBAN20067,2025-04-03 05:31:00,3160.47,SUCCESS,,BR_BAN_02,Bangalore
TXNBAN20068,2025-04-01 07:27:00,2911.24,SUCCESS,,BR_BAN_02,Bangalore
TXNBAN20069,2025-04-04 18:57:00,418.89,FAILED,Card Expired,BR_BAN_02,Bangalore
TXNBAN20070,2025-04-04 19:15:00,2233.15,FAILED,Insufficient Funds,BR_BAN_02,Bangalore
TXNBAN20071,2025-04-02 18:41:00,223.21,FAILED,Account Closed,BR_BAN_02,Bangalore
TXNBAN20072,2025-04-03 23:12:00,373.94,FAILED,Card Expired,BR_BAN_02,Bangalore
TXNBAN20073,2025-04-03 23:25:00,4835.54,FAILED,Authentication Failed,BR_BAN_02,Bangalore
TXNBAN20074,2025-04-06 00:11:00,101.32,FAILED,Invalid PIN,BR_BAN_02,Bangalore
TXNBAN20075,2025-04-02 05:34:00,1442.48,FAILED,Card Expired,BR_BAN_02,Bangalore
TXNBAN20076,2025-04-06 08:23:00,2387.63,SUCCESS,,BR_BAN_02,Bangalore
TXNBAN20077,2025-04-05 07:55:00,287.3,SUCCESS,,BR_BAN_02,Bangalore
TXNBAN20078,2025-04-03 20:54:00,1130.95,FAILED,Insufficient Funds,BR_BAN_02,Bangalore
TXNBAN20079,2025-04-07 02:10:00,3437.86,SUCCESS,,BR_BAN_02,Bangalore
TXNBAN20080,2025-04-03 06:53:00,954.92,SUCCESS,,BR_BAN_02,Bangalore
TXNBAN20081,2025-04-04 05:15:00,594.38,SUCCESS,,BR_BAN_02,Bangalore
TXNBAN20082,2025-04-01 05:42:00,3834.02,FAILED,Card Expired,BR_BAN_02,Bangalore
TXNBAN20083,2025-04-04 11:15:00,1733.3,FAILED,Authentication Failed,BR_BAN_02,Bangalore
TXNBAN20084,2025-04-02 05:08:00,4642.19,SUCCESS,,BR_BAN_02,Bangalore
TXNBAN20085,2025-04-07 16:01:00,2029.11,SUCCESS,,BR_BAN_02,Bangalore
TXNBAN20086,2025-04-01 15:45:00,2865.59,SUCCESS,,BR_BAN_02,Bangalore
TXNBAN20087,2025-04-07 02:52:00,1074.25,SUCCESS,,BR_BAN_02,Bangalore
TXNBAN20088,2025-04-06 10:57:00,2943.25,SUCCESS,,BR_BAN_02,Bangalore
TXNBAN20089,2025-04-07 23:32:00,1052.2,SUCCESS,,BR_BAN_02,Bangalore
TXNBAN20090,2025-04-06 07:48:00,3075.42,FAILED,Insufficient Funds,BR_BAN_02,Bangalore
TXNBAN20091,2025-04-04 09:10:00,4507.93,SUCCESS,,BR_BAN_02,Bangalore
TXNBAN20092,2025-04-03 17:58:00,4438.15,FAILED,Authentication Failed,BR_BAN_02,Bangalore
TXNBAN20093,2025-04-02 23:47:00,4326.62,FAILED,Authentication Failed,BR_BAN_02,Bangalore
TXNBAN20094,2025-04-05 02:25:00,3719.92,FAILED,Insufficient Funds,BR_BAN_02,Bangalore
TXNBAN20095,2025-04-02 08:56:00,4520.01,FAILED,Insufficient Funds,BR_BAN_02,Bangalore
TXNBAN20096,2025-04-07 12:05:00,291.33,FAILED,Invalid PIN,BR_BAN_02,Bangalore
TXNBAN20097,2025-04-06 18:21:00,1011.51,FAILED,Authentication Failed,BR_BAN_02,Bangalore
TXNBAN20098,2025-04-06 15:49:00,4222.67,FAILED,Network Error,BR_BAN_02,Bangalore
TXNBAN20099,2025-04-05 14:45:00,2803.62,SUCCESS,,BR_BAN_02,Bangalore
