transaction_id,timestamp,amount,status,reason,branch_id,city
TXNMUM50000,2025-04-07 01:35:00,3477.29,SUCCESS,,BR_MUM_05,Mumbai
TXNMUM50001,2025-04-01 00:14:00,2861.63,FAILED,Network Error,BR_MUM_05,Mumbai
TXNMUM50002,2025-04-02 11:55:00,1947.7,SUCCESS,,BR_MUM_05,Mumbai
TXNMUM50003,2025-04-03 23:09:00,2111.78,SUCCESS,,BR_MUM_05,Mumbai
TXNMUM50004,2025-04-06 14:33:00,960.36,SUCCESS,,BR_MUM_05,Mumbai
TXNMUM50005,2025-04-03 07:43:00,4745.77,FAILED,Account Closed,BR_MUM_05,Mumbai
TXNMUM50006,2025-04-01 13:30:00,2411.17,SUCCESS,,BR_MUM_05,Mumbai
TXNMUM50007,2025-04-07 11:32:00,359.65,FAILED,Invalid PIN,BR_MUM_05,Mumbai
TXNMUM50008,2025-04-04 10:39:00,2854.96,SUCCESS,,BR_MUM_05,Mumbai
TXNMUM50009,2025-04-01 13:24:00,2884.81,FAILED,Invalid PIN,BR_MUM_05,Mumbai
TXNMUM50010,2025-04-01 08:50:00,485.58,SUCCESS,,BR_MUM_05,Mumbai
TXNMUM50011,2025-04-06 17:46:00,2323.13,FAILED,Account Closed,BR_MUM_05,Mumbai
TXNMUM50012,2025-04-01 22:01:00,432.34,FAILED,Insufficient Funds,BR_MUM_05,Mumbai
TXNMUM50013,2025-04-01 15:26:00,1054.3,SUCCESS,,BR_MUM_05,Mumbai
TXNMUM50014,2025-04-01 01:15:00,4725.19,FAILED,Network Error,BR_MUM_05,Mumbai
TXNMUM50015,2025-04-07 18:18:00,157.3,FAILED,Card Expired,BR_MUM_05,Mumbai
TXNMUM50016,2025-04-04 10:43:00,2569.75,SUCCESS,,BR_MUM_05,Mumbai
TXNMUM50017,2025-04-07 05:28:00,4848.43,SUCCESS,,BR_MUM_05,Mumbai
TXNMUM50018,2025-04-04 11:24:00,4629.77,FAILED,Account Closed,BR_MUM_05,Mumbai
TXNMUM50019,2025-04-07 05:23:00,3979.35,SUCCESS,,BR_MUM_05,Mumbai
TXNMUM50020,2025-04-06 16:09:00,1012.56,SUCCESS,,BR_MUM_05,Mumbai
TXNMUM50021,2025-04-07 13:56:00,1780.87,SUCCESS,,BR_MUM_05,Mumbai
TXNMUM50022,2025-04-01 16:16:00,466.27,FAILED,Account Closed,BR_MUM_05,Mumbai
TXNMUM50023,2025-04-02 06:15:00,2010.56,SUCCESS,,BR_MUM_05,Mumbai
TXNMUM50024,2025-04-01 17:44:00,3956.08,SUCCESS,,BR_MUM_05,Mumbai
TXNMUM50025,2025-04-03 13:22:00,2097.36,FAILED,Invalid PIN,BR_MUM_05,Mumbai
TXNMUM50026,2025-04-06 15:55:00,3127.08,FAILED,Network Error,BR_MUM_05,Mumbai
TXNMUM50027,2025-04-07 15:54:00,3763.47,FAILED,Insufficient Funds,BR_MUM_05,Mumbai
TXNMUM50028,2025-04-04 01:43:00,499.17,SUCCESS,,BR_MUM_05,Mumbai
TXNMUM50029,2025-04-06 01:35:00,1923.56,FAILED,Invalid PIN,BR_MUM_05,Mumbai
TXNMUM50030,2025-04-06 10:42:00,3926.24,SUCCESS,,BR_MUM_05,Mumbai
TXNMUM50031,2025-04-06 06:56:00,1078.98,SUCCESS,,BR_MUM_05,Mumbai
TXNMUM50032,2025-04-07 07:00:00,2613.24,FAILED,Network Error,BR_MUM_05,Mumbai
TXNMUM50033,2025-04-05 09:12:00,2333.5,FAILED,Network Error,BR_MUM_05,Mumbai
TXNMUM50034,2025-04-03 03:16:00,735.57,FAILED,Insufficient Funds,BR_MUM_05,Mumbai
TXNMUM50035,2025-04-03 04:52:00,3572.66,SUCCESS,,BR_MUM_05,Mumbai
TXNMUM50036,2025-04-02 09:48:00,4397.43,FAILED,Insufficient Funds,BR_MUM_05,Mumbai
