transaction_id,timestamp,amount,status,reason,branch_id,city
TXNBAN50000,2025-04-05 12:31:00,1488.02,FAILED,Authentication Failed,BR_BAN_05,Bangalore
TXNBAN50001,2025-04-07 14:42:00,4047.88,SUCCESS,,BR_BAN_05,Bangalore
TXNBAN50002,2025-04-03 19:30:00,717.62,SUCCESS,,BR_BAN_05,Bangalore
TXNBAN50003,2025-04-01 18:24:00,427.62,SUCCESS,,BR_BAN_05,Bangalore
TXNBAN50004,2025-04-05 11:11:00,3506.86,FAILED,Account Closed,BR_BAN_05,Bangalore
TXNBAN50005,2025-04-02 12:29:00,4545.66,SUCCESS,,BR_BAN_05,Bangalore
TXNBAN50006,2025-04-02 22:48:00,939.56,SUCCESS,,BR_BAN_05,Bangalore
TXNBAN50007,2025-04-04 07:37:00,3778.61,SUCCESS,,BR_BAN_05,Bangalore
TXNBAN50008,2025-04-05 01:20:00,2163.08,FAILED,Authentication Failed,BR_BAN_05,Bangalore
TXNBAN50009,2025-04-01 01:36:00,2698.14,SUCCESS,,BR_BAN_05,Bangalore
TXNBAN50010,2025-04-06 02:08:00,3728.0,SUCCESS,,BR_BAN_05,Bangalore
TXNBAN50011,2025-04-05 00:38:00,596.52,FAILED,Insufficient Funds,BR_BAN_05,Bangalore
TXNBAN50012,2025-04-03 07:47:00,1533.08,FAILED,Account Closed,BR_BAN_05,Bangalore
TXNBAN50013,2025-04-01 02:09:00,4566.48,FAILED,Invalid PIN,BR_BAN_05,Bangalore
TXNBAN50014,2025-04-01 02:31:00,980.54,SUCCESS,,BR_BAN_05,Bangalore
TXNBAN50015,2025-04-06 08:12:00,2692.91,SUCCESS,,BR_BAN_05,Bangalore
TXNBAN50016,2025-04-02 00:46:00,329.82,SUCCESS,,BR_BAN_05,Bangalore
TXNBAN50017,2025-04-05 00:52:00,4217.47,SUCCESS,,BR_BAN_05,Bangalore
TXNBAN50018,2025-04-07 09:35:00,4260.91,FAILED,Account Closed,BR_BAN_05,Bangalore
TXNBAN50019,2025-04-07 20:32:00,4515.06,SUCCESS,,BR_BAN_05,Bangalore
TXNBAN50020,2025-04-07 15:17:00,1659.79,SUCCESS,,BR_BAN_05,Bangalore
TXNBAN50021,2025-04-03 12:40:00,3838.63,FAILED,Authentication Failed,BR_BAN_05,Bangalore
TXNBAN50022,2025-04-06 14:26:00,567.09,FAILED,Authentication Failed,BR_BAN_05,Bangalore
TXNBAN50023,2025-04-04 22:53:00,3737.11,SUCCESS,,BR_BAN_05,Bangalore
TXNBAN50024,2025-04-03 15:02:00,3990.7,FAILED,Invalid PIN,BR_BAN_05,Bangalore
TXNBAN50025,2025-04-03 19:46:00,2206.27,FAILED,Account Closed,BR_BAN_05,Bangalore
TXNBAN50026,2025-04-05 04:33:00,3932.06,FAILED,Insufficient Funds,BR_BAN_05,Bangalore
TXNBAN50027,2025-04-03 08:57:00,3216.57,FAILED,Invalid PIN,BR_BAN_05,Bangalore
TXNBAN50028,2025-04-05 15:48:00,4560.26,SUCCESS,,BR_BAN_05,Bangalore
TXNBAN50029,2025-04-07 07:43:00,3577.46,FAILED,Network Error,BR_BAN_05,Bangalore
TXNBAN50030,2025-04-06 14:37:00,4424.6,SUCCESS,,BR_BAN_05,Bangalore
TXNBAN50031,2025-04-04 00:53:00,4444.97,SUCCESS,,BR_BAN_05,Bangalore
